ID,class
434,0.046295542
435,0.0044555375
436,0.010206717
437,0.13108812
438,0.0012622398
439,0.0036275303
440,0.00075857935
441,0.00835457
442,0.0011854735
443,0.00048601997
444,0.021833211
445,0.038472474
446,0.0007695701
447,0.0035561686
448,0.0014524935
449,0.00025999945
450,0.0322393
451,0.060381684
452,0.63029486
453,0.002153163
454,0.006756426
455,0.0006409385
456,0.002290743
457,0.0020693333
458,0.0056220433
459,0.008491247
460,0.00040861222
461,0.006285868
462,0.0030259183
463,0.027085816
464,0.002878159
465,0.00424651
466,0.035826344
467,0.0037705349
468,0.02435767
469,0.0015056109
470,0.024435671
471,0.0022999144
472,0.008571847
473,0.02353855
474,0.001957192
475,0.005032137
476,0.0015482296
477,0.018930227
478,0.061230358
479,0.0006220897
480,0.002143133
481,0.0037465256
482,0.00048262285
483,0.06839893
484,0.006010691
485,0.023378648
486,0.0003609954
487,0.00804896
488,0.00040855867
489,0.0015818306
490,0.014077365
491,0.0004755226
492,0.92418844
493,0.029936586
494,0.0053349957
495,0.0047472767
496,0.0006914944
497,0.00074693386
498,0.0007241067
499,0.0007521732
500,0.008603931
501,0.00690737
502,0.0008405473
503,0.020588411
504,0.010718535
505,0.005860519
506,0.0018862833
507,0.45480987
508,0.021602415
509,0.0066206404
510,0.0008529441
511,0.00088149856
512,0.026283313
513,0.007892451
514,0.0008122053
515,0.004670692
516,0.0008815482
517,0.0017716011
518,0.004902472
519,0.00052041456
520,0.0016370121
521,0.0012013493
522,0.011805386
523,0.0044750413
524,0.0049990956
525,0.0066529135
526,0.0007506719
527,0.0007919265
528,0.0018718597
529,0.00057025725
530,0.00045294146
531,0.0024729136
532,0.00089056225
533,0.03354685
534,0.010701357
535,0.009294491
536,0.06973685
537,0.0004563729
538,0.5365658
539,0.002543522
540,0.01990806
541,0.0047303936
542,0.004694124
543,0.0006669177
544,0.0014124438
545,0.0062353853
546,0.03582551
547,0.0016927731
548,0.00036713987
549,0.011170223
550,0.0010812476
551,0.0033305
552,0.052071296
553,0.00685641
554,0.00048311424
555,0.33285296
556,0.00926561
557,0.043092627
558,0.011361109
559,0.005470097
560,0.0034701726
561,0.0012978498
562,0.0013486184
563,0.0039065485
564,0.016793841
565,0.0018427147
566,0.0039170017
567,0.003911324
568,0.027288424
569,0.049454637
570,0.04037779
571,0.006489518
572,0.032969866
573,0.006256814
574,0.00051768235
575,0.0005360183
576,0.00691382
577,0.0029167456
578,0.12640163
579,0.0008261336
580,0.001416918
581,0.00064693624
582,0.0072961194
583,0.05395137
584,0.0013279199
585,0.0014205802
586,0.0067126295
587,0.0005896175
588,0.0019643295
589,0.0043788804
590,0.20198642
591,0.00048787988
592,0.025472669
593,0.0019823886
594,0.012939351
595,0.0005086886
596,0.002084246
597,0.0018171767
598,0.004396006
599,0.0008191554
600,0.001433681
601,0.044412587
602,0.001363867
603,0.010033453
604,0.017806709
605,0.016710484
606,0.05964238
607,0.482284
608,0.0055930824
609,0.24297452
610,0.0012047901
611,0.00043352277
612,0.001326923
613,0.0011005948
614,0.004861042
615,0.002305972
616,0.0032785826
617,0.00050771446
618,0.008915124
619,0.0012294188
620,0.20292835
621,0.042386387
622,0.0006281404
623,0.0020620213
624,0.0053755324
625,0.044851232
626,0.032864355
627,0.0031442782
628,0.013762595
629,0.03402638
630,0.021752032
631,0.0029024663
632,0.00064320175
633,0.0021490527
634,0.085534506
635,0.0075869504
636,0.008748559
637,0.0049449396
638,0.0031025494
639,0.012575424
640,0.00079698017
641,0.16173641
642,0.0035850655
643,0.0015433407
644,0.002265334
645,0.00045166397
646,0.00017037576
647,0.0011010991
648,0.044446
649,0.0007032107
650,0.00322918
651,0.00039352532
652,0.024488661
653,0.09534556
654,0.0034299528
655,0.01454146
656,0.00028794873
657,0.019462299
658,0.005366459
659,0.080760665
660,0.0014057216
661,0.0043452117
662,0.06962361
663,0.00967081
664,0.006476682
665,0.0022193613
666,0.0024991254
667,0.0011461087
668,0.059863266
669,0.02419802
670,0.0016258864
671,0.0012352196
672,0.006732398
673,0.0022027504
674,0.0008018261
675,0.00384908
676,0.012346743
677,0.005571338
678,0.002618321
679,0.00217547
680,0.0041370336
681,0.0010412154
682,0.01541766
683,0.0018219998
684,0.00051057345
685,0.018713893
686,0.018917484
687,0.0037254181
688,0.0008908673
689,0.0020368642
690,0.0031058413
691,0.00045280356
692,0.00812587
693,0.017513635
694,0.0045255204
695,0.0049479012
696,0.00023933269
697,0.013232968
698,0.0055902326
699,0.0015018936
700,0.0074200025
701,0.02120479
702,0.007597697
703,0.0009112283
704,0.041994024
705,0.0032634095
706,0.0033526216
707,0.03951227
708,0.013274219
709,0.07007927
710,0.0011973714
711,0.0017147248
712,0.0017195948
713,0.0037679116
714,0.0043948977
715,0.032538597
716,0.0018358233
717,0.0019777846
718,0.0004422701
719,0.008061519
720,0.0107844705
721,0.008941017
722,0.02203093
723,0.10760962
724,0.01648131
725,0.0041093067
726,0.26712272
727,0.20675305
728,0.006460043
729,0.00025924176
730,0.016179636
731,0.0039056377
732,0.0020780317
733,0.0036007192
734,0.029713929
735,0.011246576
736,0.7231989
737,0.001340143
738,0.0026479254
739,0.010616158
740,0.00040529476
741,0.022035638
742,0.0023698672
743,0.002097111
744,0.0013058231
745,0.007295843
746,0.017984794
747,0.0150884995
748,0.010925423
749,0.0025890626
750,0.011194344
751,0.5620695
752,0.02785747
753,0.0041675284
754,0.0027644548
755,0.05922932
756,0.0023161166
757,0.0027644222
758,0.0023280138
759,0.0006916918
760,0.0019307367
761,0.0038999189
762,0.0050445166
763,0.0018729486
764,0.00054740964
765,0.00092222187
766,0.0010313842
767,0.0019122727
768,0.07047757
769,0.44578645
770,0.0004805051
771,0.00166746
772,0.24326144
773,0.00062217005
774,0.010250096
775,0.0059829582
776,0.08262324
777,0.008401235
778,0.004106065
779,0.006256023
780,0.004911571
781,0.00070669514
782,0.026641853
783,0.006914586
784,0.00018594116
785,0.0010136758
786,0.022896368
787,0.0011809112
788,0.0023397785
789,0.0011277432
790,0.0017939669
791,0.0011799391
792,0.005933653
793,0.0042823465
794,0.002898787
795,0.00059014035
796,0.001458759
797,0.02457038
798,0.06433458
799,0.17976713
800,0.01353376
801,0.0016905972
802,0.0013591322
803,0.005068131
804,0.6973087
805,0.0004308219
806,0.012966664
807,0.007237346
808,0.00029915138
809,0.0068055037
810,0.0015151477
811,0.008393413
812,0.13643853
813,0.0014710382
814,0.0049543334
815,0.0020161297
816,0.17978977
817,0.001142468
818,0.10629445
819,0.037896696
820,0.13785705
821,0.14194158
822,0.13155147
823,0.0040846425
824,0.001028352
825,0.0019251727
826,0.007812854
827,0.0042187176
828,0.0139204925
829,0.00027494
830,0.005263583
831,0.018168487
832,0.0034200684
833,0.012623571
834,0.065941334
835,0.00073978194
836,0.02091383
837,0.0016904941
838,0.0018993159
839,0.01093807
840,0.001315971
841,0.009928133
842,0.027231788
843,0.033297416
844,0.0007396096
845,0.042251796
846,0.006306701
847,0.05055392
848,0.04239022
849,0.046977982
850,0.0009847212
851,0.0036510816
852,0.0020445767
853,0.00070320035
854,0.00067810516
855,0.001011445
856,0.0030980308
857,0.00048065334
858,0.0035728102
859,0.05331185
860,0.06827528
861,0.001537442
862,0.0008015786
863,0.0009125259
864,0.0021341122
865,0.0033685744
866,0.02205457
867,0.0007904563
868,0.004549803
869,0.00048741972
870,0.0013384331
871,0.0050323517
872,0.0015816356
873,0.010829716
874,0.0011865846
875,0.010012635
876,0.14684391
877,0.003291255
878,0.0032530294
879,0.00068212574
880,0.0034640983
881,0.28010193
882,0.016617035
883,0.00808433
884,0.0018693
885,0.09463002
886,0.00031406974
887,0.012365521
888,0.040382404
889,0.018986436
890,0.003327157
891,0.02405709
892,0.007386686
893,0.0021688072
894,0.0072011543
895,0.0037299497
896,0.119083546
897,0.007629668
898,0.006018294
899,0.02649336
900,0.0006741613
901,0.0042785294
902,0.004476669
903,0.00032873498
904,0.0019335276
905,0.0013790119
906,0.0038550466
907,0.0019046902
908,0.0037448513
909,0.10194709
910,0.023043977
911,0.011092176
912,0.00167025
913,0.00036841573
914,0.0046241884
915,0.003843546
916,0.00089486456
917,0.18711263
918,0.0028069133
919,0.001002352
920,0.004049456
921,0.0025067793
922,0.004203074
923,0.023473034
924,0.005360804
925,0.01504205
926,0.0018254624
927,0.037103523
928,0.00314029
929,0.005284258
930,0.007302795
931,0.0020674388
932,0.0015411056
933,0.0025802413
934,0.00744475
935,0.0039368523
936,0.0044281743
937,0.00084678637
938,0.0030571003
939,0.002846961
940,0.0057410016
941,0.0005088074
942,0.0073700347
943,0.0008864356
944,0.00045089202
945,0.00037257784
946,0.0062276577
947,0.0012781906
948,0.0017208051
949,0.008517027
950,0.005969486
951,0.0020172487
952,0.0047205393
953,0.007128469
954,0.08301291
955,0.18970072
956,0.06341
957,0.0045045787
958,0.0016253771
959,0.0051612267
960,0.00072507485
961,0.0052261236
962,0.069058955
963,0.21834594
964,0.0012451806
965,0.00014638423
966,0.002430729
967,0.095384985
968,0.0010326703
969,0.0039192536
970,0.12336943
971,0.0019125493
972,0.011702436
973,0.017082764
974,0.00028342794
975,0.32237664
976,0.017047945
977,0.021124806
978,0.0041941646
979,0.06319597
980,0.001413542
981,0.00041429675
982,0.009086127
983,0.0010007356
984,0.001456995
985,0.008208859
986,0.18580392
987,0.006128303
988,0.01806441
989,0.0031816533
990,0.01294671
991,0.008393306
992,0.0027873379
993,0.002298044
994,0.043687545
995,0.01613238
996,0.049766224
997,0.008162801
998,0.027185041
999,0.0012486712
1000,0.033345576
1001,0.0019279306
1002,0.0038107887
1003,0.0046213996
1004,0.0082798395
1005,0.006083554
1006,0.01417681
1007,0.00036346982
1008,0.0030256594
1009,0.0056783203
1010,0.012242527
1011,0.022956671
1012,0.003274017
1013,0.00051010743
1014,0.0008832436
1015,0.008748882
1016,0.0023355735
1017,0.088021405
1018,0.07613288
1019,0.0018975748
1020,0.042308822
1021,0.00047505758
1022,0.00048371442
1023,0.0018027289
1024,0.03240164
1025,0.00189816
1026,0.026741002
1027,0.18607499
1028,0.025171323
1029,0.00082235463
1030,0.009740299
1031,0.007770912
1032,0.030334257
1033,0.20755896
1034,0.0025127623
1035,0.0017834352
1036,0.062338356
1037,0.58988416
1038,0.00046839216
1039,0.0031498682
1040,0.012243241
1041,0.017536549
1042,0.0013834448
1043,0.0015592545
1044,0.00042527725
1045,0.39994457
1046,0.014285009
1047,0.1396573
1048,0.0013763295
1049,0.00026622572
1050,0.0049847383
1051,0.004874844
1052,0.005963471
1053,0.0043903934
1054,0.0017263974
1055,0.0075766607
1056,0.0012203732
1057,0.0023937286
1058,0.0024547812
1059,0.0060313265
1060,0.0015151831
1061,0.0044111707
1062,0.025270786
1063,0.008658577
1064,0.011591717
1065,0.0016064347
1066,0.0030698283
1067,0.0016146979
1068,0.0011544462
1069,0.00997083
1070,0.0005022079
1071,0.012253188
1072,0.017818062
1073,0.0028078957
1074,0.102269
1075,0.0026226381
1076,0.019844133
1077,0.0006386464
1078,0.01874936
1079,0.006321175
1080,0.0010544478
1081,0.0015594556
1082,0.32620198
1083,0.02552412
1084,0.0017265897
1085,0.009277739
1086,0.04104691
1087,0.00060153974
1088,0.006448338
1089,0.13732061
1090,0.057684943
1091,0.00026536232
1092,0.3176698
1093,0.0043593287
1094,0.01751713
1095,0.0012440444
1096,0.007610056
1097,0.08145834
1098,0.03709786
1099,0.0046768766
1100,0.0019826575
1101,0.0006759756
1102,0.00073753117
1103,0.00046616438
1104,0.0030376678
1105,0.011743062
1106,0.00044497082
1107,0.0036547119
1108,0.0031116519
1109,0.0020987391
1110,0.0028380111
1111,0.001520153
1112,0.0022852002
1113,0.004817412
1114,0.007626546
1115,0.0003828961
1116,0.012409326
1117,0.006822604
1118,0.0014313387
1119,0.004398081
1120,0.00017857838
1121,0.011285519
1122,0.062253173
1123,0.042477164
1124,0.0007501799
1125,0.0030568473
1126,0.004151995
1127,0.00014345658
1128,0.0008791165
1129,0.00542446
1130,0.009298901
1131,0.22474079
1132,0.0058862395
1133,0.053080674
1134,0.003954983
1135,0.002726262
1136,0.0019086201
1137,0.39182684
1138,0.005517227
1139,0.00067136454
1140,0.13009126
1141,0.0020382903
1142,0.2724838
1143,0.003349317
1144,0.17893018
1145,0.032790754
1146,0.00328045
1147,0.00097558234
1148,0.0022604184
1149,0.016221475
1150,0.0020304034
1151,0.00035289247
1152,0.002201468
1153,0.001953085
1154,0.28524843
1155,0.0009680668
1156,0.011518997
1157,0.0013260425
1158,0.00077688985
1159,0.002816802
1160,0.0011652336
1161,0.0010402208
1162,0.0064856233
1163,0.04380119
1164,0.0018195031
1165,0.0027655237
1166,0.0019396704
1167,0.04775806
1168,0.034018237
1169,0.002087837
1170,0.0010251089
1171,0.05296834
1172,0.003560852
1173,0.008407065
1174,0.003492822
1175,0.00033491178
1176,0.081191696
1177,0.006052193
1178,0.025390023
1179,0.00097422017
1180,0.01613883
1181,0.005199599
1182,0.008787494
1183,0.020774812
1184,0.030189142
1185,0.03301495
1186,0.0024433704
1187,0.0018453425
1188,0.0061501
1189,0.2366212
1190,0.00357808
1191,0.0018814211
1192,0.0018185662
1193,0.00032511767
1194,0.00231892
1195,0.015595767
1196,0.001451565
1197,0.008355312
1198,0.018276663
1199,0.004164013
1200,0.0068809907
1201,0.02278451
1202,0.010873371
1203,0.0010165108
1204,0.00047696667
1205,0.00087732443
1206,0.0665298
1207,0.033453364
1208,0.024632677
1209,0.048314963
1210,0.019912152
1211,0.0017182857
1212,0.0013108104
1213,0.0070202434
1214,0.0006594546
1215,0.002731389
1216,0.0038597977
1217,0.0006575882
1218,0.0035255756
1219,0.0058153924
1220,0.0035480068
1221,0.0402928
1222,0.0025386803
1223,0.0091095995
1224,0.009076225
1225,0.0067091235
1226,0.002550978
1227,0.0024276795
1228,0.011431668
1229,0.0044766665
1230,0.020696368
1231,0.008742628
1232,0.0008075067
1233,0.008399356
1234,0.014835404
1235,0.005442077
1236,0.0019977211
1237,0.0066397353
1238,0.0010977591
1239,0.006426008
1240,0.0011856384
1241,0.008270268
1242,0.0026059723
1243,0.03464746
1244,0.020582518
1245,0.032258183
1246,0.005080208
1247,0.00070951757
1248,0.00018724082
1249,0.48960367
1250,0.00021060616
1251,0.06386491
1252,0.008411729
1253,0.001376083
1254,0.00076253404
1255,0.0029023353
1256,0.0033396785
1257,0.028565142
1258,0.00047915176
1259,0.0024670335
1260,0.02283331
1261,0.03400766
1262,0.034773126
1263,0.0013870444
1264,0.026791384
1265,0.0465144
1266,0.0004624929
1267,0.024235616
1268,0.0015047775
1269,0.0018177598
1270,0.0003081591
1271,0.0005623445
1272,0.008677967
1273,0.00030224494
1274,0.0006172333
1275,0.00087734073
1276,0.0016334134
1277,0.05004471
1278,0.0051323944
1279,0.00851443
1280,0.0019013326
1281,0.007630365
1282,0.006597543
1283,0.001781344
1284,0.01748562
1285,0.013669907
1286,0.03893195
1287,0.0011434811
1288,0.0031960693
1289,0.20960201
1290,0.0036737411
1291,0.00020135482
1292,0.0037423545
1293,0.00065440685
1294,0.014533694
1295,0.0013433064
1296,0.014690093
1297,0.0021565855
1298,0.0036771514
1299,0.0049882443
1300,0.026287796
1301,0.0013516466
1302,0.0008543688
1303,0.0012727748
1304,0.00063999026
1305,0.01336494
1306,0.00022764575
1307,0.001398599
1308,0.06462175
1309,0.004576162
1310,0.010422675
1311,0.0033243657
1312,0.012656057
1313,0.0036166697
1314,0.0030143906
1315,0.0044756914
1316,0.062163226
1317,0.09962855
1318,0.0018983858
1319,0.0007500323
1320,0.007928796
1321,0.0006394842
1322,0.0033233562
1323,0.014654151
1324,0.0017243425
1325,0.0075391554
1326,0.0020840543
1327,0.0032129118
1328,0.0019468395
1329,0.001092213
1330,0.00030846422
1331,0.00041582325
1332,0.88843817
1333,0.0073513673
1334,0.00021764774
1335,0.0032368032
1336,0.0045043477
1337,0.017692367
1338,0.051805273
1339,0.023583142
1340,0.004873815
1341,0.0028693285
1342,0.013629018
1343,0.014704124
1344,0.0005087119
1345,0.0015177383
1346,0.0061369897
1347,0.001618636
1348,0.01827922
1349,0.013335942
1350,0.07846658
1351,0.0014179109
1352,0.022164382
1353,0.068874635
1354,0.04177351
1355,0.0066738003
1356,0.0028315252
1357,0.053414986
1358,0.0019448994
1359,0.013188336
1360,0.0028056176
1361,0.0052331416
1362,0.010015727
1363,0.019377701
1364,0.019275188
1365,0.0021330481
1366,0.0014595448
1367,0.020888966
1368,0.007348734
1369,0.00918056
1370,0.0034654501
1371,0.0047429143
1372,0.11982107
1373,0.0022671313
1374,0.0054762405
1375,0.0029059832
1376,0.0005063564
1377,0.008242465
1378,0.0192488
1379,0.0015175137
1380,0.00082567404
1381,0.002754701
1382,0.19605854
1383,0.057843503
1384,0.0011959745
1385,0.0022495987
1386,0.041164875
1387,0.12351783
1388,0.00077944814
1389,0.0020384872
1390,0.0032820234
1391,0.0021318672
1392,0.0014240951
1393,0.0024632625
1394,0.000710495
1395,0.0034323952
1396,0.006283807
1397,0.011226968
1398,0.0025877368
1399,0.0043252753
1400,0.00032429144
1401,0.0022547739
1402,0.001022986
1403,0.0014124385
1404,0.00053770415
1405,0.13219544
1406,0.000962966
1407,0.00077003083
1408,0.0021476368
1409,0.00083306123
1410,0.0024372751
1411,0.0029089276
1412,0.0005253925
1413,0.0020199835
1414,0.00090281304
1415,0.015155463
1416,0.0027929845
1417,0.0017205594
1418,0.0007073574
1419,0.012204074
1420,0.09698935
1421,0.008529725
1422,0.0007594672
1423,0.002400212
1424,0.004569483
1425,0.050015677
1426,0.0012502446
1427,0.00096172537
1428,0.0010897248
1429,0.006443882
1430,0.07602336
1431,0.014016319
1432,0.0028718917
1433,0.018487293
1434,0.0026995607
1435,0.03705349
1436,0.0018148145
1437,0.0006951466
1438,0.0008756458
1439,0.013635027
1440,0.010715006
1441,0.17269728
1442,0.04730765
1443,0.04164996
1444,0.0037902328
1445,0.003062996
1446,0.002399343
1447,0.0034063577
1448,0.0003291119
1449,0.001228315
1450,0.004251659
1451,0.1135197
1452,0.0048870146
1453,0.00410927
1454,0.0027489148
1455,0.0010086928
1456,0.00094897795
1457,0.0011377855
1458,0.0026098795
1459,0.018626155
1460,0.0009852523
1461,0.0032502955
1462,0.01884908
1463,0.003788505
1464,0.0003145555
1465,0.025422778
1466,0.009623731
1467,0.0018404751
1468,0.022647863
1469,0.07024335
1470,0.00025707358
1471,0.016230509
1472,0.0043391674
1473,0.0019766882
1474,0.0003898316
1475,0.002084586
1476,0.029931791
1477,0.0040445533
1478,0.0070205326
1479,0.17106706
1480,0.008190606
1481,0.006197896
1482,0.0039471537
1483,0.0158564
1484,0.003951532
1485,0.00037439066
1486,0.001654157
1487,0.008913789
1488,0.00054257526
1489,0.015407673
1490,0.019917704
1491,0.041289642
1492,0.0022731912
1493,0.0035904963
1494,0.005328337
1495,0.0078225145
1496,0.0012346925
1497,0.0019972096
1498,0.00023896717
1499,0.045520402
1500,0.0015600222
1501,0.03914347
1502,0.008128772
1503,0.0018333067
1504,0.0031274713
1505,0.0009911087
1506,0.0016318014
1507,0.017161727
1508,0.0070500863
1509,0.00065884937
1510,0.0011164503
1511,0.42334354
1512,0.0001939637
1513,0.013284721
1514,0.014356929
1515,0.0010051453
1516,0.0025129225
1517,0.0021408857
1518,0.008824933
1519,0.0023995212
1520,0.004876246
1521,0.0006116868
1522,0.24469367
1523,0.0024340241
1524,0.0011224952
1525,0.005092865
1526,0.003951753
1527,0.00036596885
1528,0.006275238
1529,0.0778831
1530,0.0013298037
1531,0.0032244225
1532,0.17874719
1533,0.00063541345
1534,0.0021051893
1535,0.03624331
1536,0.030323066
1537,0.0027013035
1538,0.0051233135
1539,0.016349472
1540,0.03960278
1541,0.0021090014
1542,0.003807121
1543,0.0012519074
1544,0.003992371
1545,0.03478856
1546,0.0014049795
1547,0.005102304
1548,0.0034545704
1549,0.009789209
1550,0.008516318
1551,0.0024226694
1552,0.013587581
1553,0.019459423
1554,0.0051609324
1555,0.0003125595
1556,0.057736125
1557,0.057147168
1558,0.097191244
1559,0.44691086
1560,0.0011486427
1561,0.043279413
1562,0.011167157
1563,0.004294934
1564,0.0065867133
1565,0.002113698
1566,0.002125124
1567,0.0054960963
1568,0.0015089716
1569,0.05339357
1570,0.001344455
1571,0.0052306303
1572,0.00031018408
1573,0.0015505931
1574,0.004110351
1575,0.0073624654
1576,0.0129033225
1577,0.0005252568
